TransactionID,CustomerID,Date,ProductID,Price_x,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,Product Name,Price_y,StoreName,GroupStore,Type,Latitude,Longitude,Cluster
TR24197,48,2022-10-26,P9,10000,4,40000,8,32,0,Married,10.62,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR27277,365,2022-10-26,P10,15000,5,75000,1,28,0,Single,6.05,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR39885,183,2022-10-26,P2,3200,6,19200,1,27,1,Single,0.18,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR41139,90,2022-10-26,P7,9400,4,37600,2,21,1,Single,0.0,Coffee Candy,9400,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR4327,109,2022-10-26,P5,4200,3,12600,5,35,1,Married,10.04,Thai Tea,4200,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR73573,293,2022-10-26,P5,4200,2,8400,10,54,0,Married,10.4,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR75594,428,2022-10-26,P5,4200,5,21000,12,60,1,Married,4.49,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR75642,356,2022-10-26,P5,4200,2,8400,14,56,0,Married,13.25,Thai Tea,4200,Priangan,Priangan,Modern Trade,5.45,105.26667,1
TR81045,269,2022-10-26,P5,4200,2,8400,4,39,1,Married,6.3,Thai Tea,4200,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR89915,256,2022-10-26,P5,4200,5,21000,2,56,0,Married,7.09,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR91783,435,2022-10-26,P6,18000,1,18000,14,29,1,Married,3.61,Cashew,18000,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR92396,120,2022-10-26,P6,18000,1,18000,2,30,0,Married,2.48,Cashew,18000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR15484,252,2022-10-27,P5,4200,4,16800,4,18,1,Single,0.0,Thai Tea,4200,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR21236,340,2022-10-27,P6,18000,2,36000,9,41,0,Single,10.9,Cashew,18000,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR22563,231,2022-10-27,P2,3200,5,16000,8,51,1,Married,16.59,Ginger Candy ,3200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR33327,210,2022-10-27,P6,18000,2,36000,2,33,0,Married,10.9,Cashew,18000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR49304,126,2022-10-27,P9,10000,1,10000,7,56,0,Married,15.75,Yoghurt,10000,Buana Indah,Buana,General Trade,3.316694,114.590111,1
TR51394,30,2022-10-27,P3,7500,3,22500,6,37,1,Single,2.26,Crackers,7500,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR56012,238,2022-10-27,P1,8800,5,44000,12,26,0,Single,6.61,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR61145,75,2022-10-27,P8,16000,1,16000,13,34,0,Married,9.69,Oat,16000,Buana,Buana,General Trade,1.26916,116.825264,2
TR74178,85,2022-10-27,P8,16000,2,32000,6,59,1,Married,7.89,Oat,16000,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR7687,273,2022-10-27,P5,4200,3,12600,12,27,1,Married,3.32,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR81183,435,2022-10-27,P10,15000,1,15000,10,29,1,Married,3.61,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,0
TR88606,56,2022-10-27,P10,15000,1,15000,8,20,1,Single,1.0,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,0
TR899,345,2022-10-27,P8,16000,2,32000,8,31,0,Married,5.06,Oat,16000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,0
TR95963,68,2022-10-27,P7,9400,4,37600,8,48,1,Married,17.42,Coffee Candy,9400,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR96423,133,2022-10-27,P7,9400,3,28200,7,47,1,Married,20.81,Coffee Candy,9400,Buana Indah,Buana,General Trade,3.316694,114.590111,1
TR10686,433,2022-10-28,P8,16000,1,16000,5,48,1,Married,11.97,Oat,16000,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR24433,152,2022-10-28,P9,10000,6,60000,6,59,1,Married,10.68,Yoghurt,10000,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR26928,340,2022-10-28,P7,9400,2,18800,6,41,0,Single,10.9,Coffee Candy,9400,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR31424,280,2022-10-28,P4,12000,1,12000,8,60,1,Married,9.57,Potato Chip,12000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR44238,63,2022-10-28,P2,3200,6,19200,1,58,0,Married,10.78,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,1
TR48522,413,2022-10-28,P10,15000,2,30000,1,31,0,Married,8.8,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR50999,375,2022-10-28,P2,3200,7,22400,14,58,0,Married,8.39,Ginger Candy ,3200,Priangan,Priangan,Modern Trade,5.45,105.26667,1
TR55940,70,2022-10-28,P4,12000,3,36000,4,30,1,Married,4.42,Potato Chip,12000,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR71886,68,2022-10-28,P9,10000,5,50000,13,48,1,Married,17.42,Yoghurt,10000,Buana,Buana,General Trade,1.26916,116.825264,1
TR77106,333,2022-10-28,P4,12000,3,36000,9,47,0,Married,17.99,Potato Chip,12000,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR85122,1,2022-10-28,P7,9400,3,28200,5,55,1,Married,5.12,Coffee Candy,9400,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR87453,157,2022-10-28,P10,15000,5,75000,11,44,0,Single,2.52,Cheese Stick,15000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR89690,372,2022-10-28,P7,9400,6,56400,3,31,1,Married,6.19,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR97233,24,2022-10-28,P2,3200,3,9600,3,37,0,Married,9.53,Ginger Candy ,3200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR9777,439,2022-10-28,P9,10000,2,20000,6,35,0,Single,12.34,Yoghurt,10000,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR98086,27,2022-10-28,P8,16000,3,48000,4,43,0,Married,17.42,Oat,16000,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR18456,8,2022-10-29,P5,4200,4,16800,8,37,1,Married,5.49,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR2373,392,2022-10-29,P5,4200,5,21000,4,45,0,Married,19.68,Thai Tea,4200,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR33538,186,2022-10-29,P4,12000,3,36000,12,34,1,Married,4.02,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR35442,276,2022-10-29,P10,15000,5,75000,13,31,1,Married,8.96,Cheese Stick,15000,Buana,Buana,General Trade,1.26916,116.825264,2
TR41951,408,2022-10-29,P5,4200,3,12600,3,34,1,Married,9.45,Thai Tea,4200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR47208,179,2022-10-29,P10,15000,4,60000,2,25,1,Single,5.95,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR47328,415,2022-10-29,P9,10000,7,70000,9,44,0,Married,18.57,Yoghurt,10000,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR56654,378,2022-10-29,P7,9400,6,56400,3,54,0,Married,14.66,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR58617,246,2022-10-29,P4,12000,3,36000,14,40,1,Single,21.81,Potato Chip,12000,Priangan,Priangan,Modern Trade,5.45,105.26667,2
TR65888,318,2022-10-29,P5,4200,4,16800,2,18,0,Single,3.64,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR80548,443,2022-10-29,P9,10000,4,40000,6,33,1,Married,9.28,Yoghurt,10000,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR98952,376,2022-10-29,P2,3200,4,12800,9,44,0,Married,14.65,Ginger Candy ,3200,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR13074,436,2022-10-30,P4,12000,1,12000,5,51,1,Married,18.89,Potato Chip,12000,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR21978,336,2022-10-30,P10,15000,4,60000,7,51,0,Single,10.84,Cheese Stick,15000,Buana Indah,Buana,General Trade,3.316694,114.590111,1
TR28578,427,2022-10-30,P9,10000,3,30000,7,54,0,Married,16.88,Yoghurt,10000,Buana Indah,Buana,General Trade,3.316694,114.590111,1
TR33603,44,2022-10-30,P5,4200,5,21000,10,40,0,Married,10.65,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR36983,343,2022-10-30,P4,12000,4,48000,5,29,0,Married,2.26,Potato Chip,12000,Bonafid,Gita,General Trade,7.250445,112.768845,0
TR39821,37,2022-10-30,P7,9400,3,28200,2,51,0,Married,17.11,Coffee Candy,9400,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR41547,257,2022-10-30,P10,15000,1,15000,2,60,0,Married,4.25,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR43705,13,2022-10-30,P6,18000,3,54000,13,23,0,Single,2.03,Cashew,18000,Buana,Buana,General Trade,1.26916,116.825264,0
TR45325,31,2022-10-30,P7,9400,2,18800,2,38,0,Married,9.61,Coffee Candy,9400,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR59214,283,2022-10-30,P5,4200,4,16800,2,19,1,Single,0.0,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR70821,226,2022-10-30,P1,8800,8,70400,7,18,0,Single,0.0,Choco Bar,8800,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR81388,443,2022-10-30,P5,4200,4,16800,10,33,1,Married,9.28,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR84598,137,2022-10-30,P9,10000,5,50000,14,34,1,Married,6.36,Yoghurt,10000,Priangan,Priangan,Modern Trade,5.45,105.26667,2
TR95724,329,2022-10-30,P5,4200,5,21000,3,19,1,Single,0.0,Thai Tea,4200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR16977,169,2022-10-31,P4,12000,1,12000,13,34,0,Married,3.97,Potato Chip,12000,Buana,Buana,General Trade,1.26916,116.825264,2
TR18889,365,2022-10-31,P2,3200,6,19200,8,28,0,Single,6.05,Ginger Candy ,3200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,0
TR24957,215,2022-10-31,P2,3200,5,16000,11,25,0,Single,5.54,Ginger Candy ,3200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR57196,64,2022-10-31,P7,9400,6,56400,12,48,1,Married,7.92,Coffee Candy,9400,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR71744,418,2022-10-31,P2,3200,3,9600,11,45,0,Single,23.84,Ginger Candy ,3200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR73229,409,2022-10-31,P4,12000,2,24000,14,47,0,Married,28.23,Potato Chip,12000,Priangan,Priangan,Modern Trade,5.45,105.26667,1
TR76574,346,2022-10-31,P10,15000,5,75000,13,62,0,Married,5.08,Cheese Stick,15000,Buana,Buana,General Trade,1.26916,116.825264,1
TR76633,277,2022-10-31,P10,15000,5,75000,3,60,1,Married,9.38,Cheese Stick,15000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR76665,433,2022-10-31,P4,12000,2,24000,6,48,1,Married,11.97,Potato Chip,12000,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR80237,257,2022-10-31,P8,16000,3,48000,5,60,0,Married,4.25,Oat,16000,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR82097,227,2022-10-31,P5,4200,5,21000,8,33,0,Married,7.72,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR8482,438,2022-10-31,P10,15000,2,30000,4,36,1,Single,5.43,Cheese Stick,15000,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR88444,20,2022-10-31,P8,16000,3,48000,4,43,0,Married,18.91,Oat,16000,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR89104,116,2022-10-31,P7,9400,4,37600,3,51,1,Married,15.77,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR9066,436,2022-10-31,P2,3200,3,9600,8,51,1,Married,18.89,Ginger Candy ,3200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR92831,238,2022-10-31,P2,3200,5,16000,4,26,0,Single,6.61,Ginger Candy ,3200,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR95003,347,2022-10-31,P3,7500,5,37500,3,26,1,Single,3.69,Crackers,7500,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR99445,38,2022-10-31,P9,10000,4,40000,3,56,0,Married,14.32,Yoghurt,10000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR15497,87,2022-11-01,P8,16000,2,32000,5,44,1,Married,9.57,Oat,16000,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR20178,97,2022-11-01,P2,3200,5,16000,12,51,1,Married,20.22,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR20754,44,2022-11-01,P5,4200,2,8400,10,40,0,Married,10.65,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR22206,22,2022-11-01,P6,18000,1,18000,9,34,0,Single,9.91,Cashew,18000,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR24608,119,2022-11-01,P4,12000,3,36000,6,26,1,Single,5.54,Potato Chip,12000,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR26267,327,2022-11-01,P4,12000,5,60000,5,50,0,Married,12.41,Potato Chip,12000,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR27979,297,2022-11-01,P8,16000,1,16000,2,41,1,Married,12.13,Oat,16000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR29181,282,2022-11-01,P4,12000,4,48000,13,55,0,Married,11.38,Potato Chip,12000,Buana,Buana,General Trade,1.26916,116.825264,1
TR31161,251,2022-11-01,P6,18000,1,18000,1,45,1,Married,3.38,Cashew,18000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR37219,411,2022-11-01,P5,4200,2,8400,11,19,1,Single,0.0,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR41839,158,2022-11-01,P10,15000,1,15000,10,49,1,Married,5.6,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR42438,198,2022-11-01,P2,3200,3,9600,1,45,0,Married,10.69,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR43850,135,2022-11-01,P7,9400,3,28200,9,41,0,Married,3.28,Coffee Candy,9400,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR43929,364,2022-11-01,P10,15000,4,60000,2,27,1,Married,3.41,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR43950,122,2022-11-01,P10,15000,3,45000,9,26,1,Single,0.14,Cheese Stick,15000,Lingga,Lingga,Modern Trade,3.654703,128.190643,0
TR45769,414,2022-11-01,P10,15000,2,30000,7,21,1,Single,0.74,Cheese Stick,15000,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR50914,404,2022-11-01,P4,12000,4,48000,12,22,0,Single,2.69,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR54394,128,2022-11-01,P4,12000,5,60000,9,0,1,Married,6.77,Potato Chip,12000,Lingga,Lingga,Modern Trade,3.654703,128.190643,0
TR67616,18,2022-11-01,P5,4200,2,8400,10,47,0,Married,13.6,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR707,32,2022-11-01,P10,15000,2,30000,8,34,0,Married,10.96,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR75000,63,2022-11-01,P7,9400,4,37600,11,58,0,Married,10.78,Coffee Candy,9400,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR76708,347,2022-11-01,P5,4200,3,12600,1,26,1,Single,3.69,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR93762,45,2022-11-01,P5,4200,4,16800,7,53,0,Married,9.25,Thai Tea,4200,Buana Indah,Buana,General Trade,3.316694,114.590111,1
TR17199,256,2022-11-02,P7,9400,6,56400,7,56,0,Married,7.09,Coffee Candy,9400,Buana Indah,Buana,General Trade,3.316694,114.590111,1
TR19112,301,2022-11-02,P6,18000,3,54000,4,60,0,Married,8.97,Cashew,18000,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR23155,210,2022-11-02,P1,8800,8,70400,3,33,0,Married,10.9,Choco Bar,8800,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR30310,401,2022-11-02,P8,16000,2,32000,9,45,0,Married,4.08,Oat,16000,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR34387,98,2022-11-02,P9,10000,2,20000,7,56,0,Married,14.54,Yoghurt,10000,Buana Indah,Buana,General Trade,3.316694,114.590111,1
TR382,175,2022-11-02,P9,10000,1,10000,13,60,0,Married,9.7,Yoghurt,10000,Buana,Buana,General Trade,1.26916,116.825264,1
TR42300,160,2022-11-02,P8,16000,1,16000,11,48,1,Married,12.57,Oat,16000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR55365,271,2022-11-02,P2,3200,6,19200,3,29,0,Married,4.74,Ginger Candy ,3200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR5820,380,2022-11-02,P5,4200,2,8400,10,40,0,Married,5.77,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR60267,391,2022-11-02,P5,4200,2,8400,7,26,0,Married,4.98,Thai Tea,4200,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR60495,298,2022-11-02,P5,4200,3,12600,12,38,1,Married,8.99,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR84245,229,2022-11-02,P5,4200,4,16800,5,32,0,Married,10.17,Thai Tea,4200,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR10026,164,2022-11-03,P6,18000,1,18000,11,18,1,Single,0.0,Cashew,18000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR14047,362,2022-11-03,P8,16000,3,48000,5,25,0,Single,7.47,Oat,16000,Bonafid,Gita,General Trade,7.250445,112.768845,0
TR15302,134,2022-11-03,P4,12000,3,36000,11,50,0,Married,18.62,Potato Chip,12000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR24456,384,2022-11-03,P8,16000,3,48000,8,59,1,Married,4.42,Oat,16000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR29960,98,2022-11-03,P3,7500,5,37500,5,56,0,Married,14.54,Crackers,7500,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR3425,151,2022-11-03,P9,10000,3,30000,8,42,0,Married,10.38,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR46680,120,2022-11-03,P3,7500,4,30000,2,30,0,Married,2.48,Crackers,7500,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR51619,302,2022-11-03,P5,4200,3,12600,9,51,0,Married,15.43,Thai Tea,4200,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR6745,67,2022-11-03,P9,10000,2,20000,14,19,0,Single,0.0,Yoghurt,10000,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR85377,316,2022-11-03,P7,9400,2,18800,7,45,0,Married,9.49,Coffee Candy,9400,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR91375,359,2022-11-03,P10,15000,2,30000,3,46,0,Married,19.99,Cheese Stick,15000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR96509,39,2022-11-03,P3,7500,3,22500,12,66,1,Married,6.19,Crackers,7500,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR14887,96,2022-11-04,P1,8800,2,17600,12,55,0,Married,13.67,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR15739,440,2022-11-04,P9,10000,6,60000,13,40,0,Married,3.47,Yoghurt,10000,Buana,Buana,General Trade,1.26916,116.825264,2
TR54752,191,2022-11-04,P1,8800,9,79200,3,35,1,Married,8.3,Choco Bar,8800,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR61239,93,2022-11-04,P7,9400,4,37600,11,32,0,Married,4.85,Coffee Candy,9400,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR84697,237,2022-11-04,P10,15000,2,30000,3,35,1,Married,8.14,Cheese Stick,15000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR98203,236,2022-11-04,P10,15000,5,75000,8,28,0,Married,3.13,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,0
TR22929,301,2022-11-05,P3,7500,5,37500,12,60,0,Married,8.97,Crackers,7500,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR26648,103,2022-11-05,P10,15000,1,15000,14,31,1,Single,4.01,Cheese Stick,15000,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR343,237,2022-11-05,P9,10000,4,40000,5,35,1,Married,8.14,Yoghurt,10000,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR40329,370,2022-11-05,P7,9400,5,47000,3,26,1,Single,1.28,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR42795,282,2022-11-05,P5,4200,5,21000,9,55,0,Married,11.38,Thai Tea,4200,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR53390,222,2022-11-05,P5,4200,5,21000,5,45,0,Married,15.03,Thai Tea,4200,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR62366,58,2022-11-05,P5,4200,3,12600,1,27,1,Married,4.43,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR65754,122,2022-11-05,P2,3200,4,12800,13,26,1,Single,0.14,Ginger Candy ,3200,Buana,Buana,General Trade,1.26916,116.825264,0
TR67517,158,2022-11-05,P10,15000,5,75000,2,49,1,Married,5.6,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR69089,403,2022-11-05,P7,9400,2,18800,2,30,0,Married,4.06,Coffee Candy,9400,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR71129,223,2022-11-05,P7,9400,4,37600,4,62,1,Single,5.35,Coffee Candy,9400,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR79595,195,2022-11-05,P7,9400,2,18800,3,31,1,Married,10.91,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR84355,248,2022-11-05,P8,16000,3,48000,5,36,1,Married,5.76,Oat,16000,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR13981,443,2022-11-06,P5,4200,2,8400,4,33,1,Married,9.28,Thai Tea,4200,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR18608,408,2022-11-06,P9,10000,7,70000,10,34,1,Married,9.45,Yoghurt,10000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR26924,216,2022-11-06,P3,7500,6,45000,13,30,0,Married,4.82,Crackers,7500,Buana,Buana,General Trade,1.26916,116.825264,0
TR31927,244,2022-11-06,P2,3200,7,22400,7,21,1,Single,3.64,Ginger Candy ,3200,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR33293,104,2022-11-06,P9,10000,1,10000,8,31,1,Married,7.92,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR39280,387,2022-11-06,P7,9400,4,37600,1,36,0,Married,9.1,Coffee Candy,9400,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR57126,69,2022-11-06,P5,4200,2,8400,13,26,0,Single,2.84,Thai Tea,4200,Buana,Buana,General Trade,1.26916,116.825264,0
TR6142,321,2022-11-06,P2,3200,6,19200,5,45,0,Married,8.03,Ginger Candy ,3200,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR6757,364,2022-11-06,P1,8800,10,88000,12,27,1,Married,3.41,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR81835,263,2022-11-06,P5,4200,4,16800,5,40,1,Married,10.21,Thai Tea,4200,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR15187,358,2022-11-07,P8,16000,2,32000,11,32,1,Married,3.2,Oat,16000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR15686,358,2022-11-07,P8,16000,2,32000,14,32,1,Married,3.2,Oat,16000,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR18844,381,2022-11-07,P4,12000,4,48000,12,39,0,Married,6.92,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR32894,246,2022-11-07,P6,18000,4,72000,6,40,1,Single,21.81,Cashew,18000,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR4823,304,2022-11-07,P7,9400,3,28200,9,34,0,Single,8.55,Coffee Candy,9400,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR7405,44,2022-11-07,P2,3200,6,19200,7,40,0,Married,10.65,Ginger Candy ,3200,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR76940,161,2022-11-07,P4,12000,2,24000,10,41,0,Married,20.02,Potato Chip,12000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR79810,230,2022-11-07,P7,9400,5,47000,6,40,1,Married,4.32,Coffee Candy,9400,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR8106,239,2022-11-07,P4,12000,5,60000,8,41,1,Married,6.55,Potato Chip,12000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR84150,8,2022-11-07,P8,16000,3,48000,5,37,1,Married,5.49,Oat,16000,Bonafid,Gita,General Trade,7.250445,112.768845,2
